Official division,Name type,Administrative area name,Administrative level,Description,Comment,Part of,MAEASaM ID,Geometry,resourceid
,Primary name,Kwali,Level 2,,,,ADMIN-NGA-000000368,,46a928bb-1b2c-4a95-a91d-5a828e81c290
,Primary name,Saki East,Level 2,,,,ADMIN-NGA-000000367,,989baa5b-5e3d-4ca3-8dd1-645a305213e6
,Primary name,Orelope,Level 2,,,,ADMIN-NGA-000000366,,8b1a2511-db46-43b0-8618-f75c45864b3e
,Primary name,Olorunsogo,Level 2,,,,ADMIN-NGA-000000365,,049199bb-477c-400f-99b2-c0631e2561f0
,Primary name,Jalingo,Level 2,,,,ADMIN-NGA-000000364,,2d79cfa0-5de6-48a0-bed2-2a28fbd0237a
,Primary name,Lafia,Level 2,,,,ADMIN-NGA-000000363,,5220bf9a-fa27-4413-a13c-e294955e5814
,Primary name,Ifelodun,Level 2,,,,ADMIN-NGA-000000362,,575fd26d-0cd5-4165-acb0-99082fa5c7c4
,Primary name,Zing,Level 2,,,,ADMIN-NGA-000000361,,a9e9a986-22f6-4fca-adf6-e288fda10864
,Primary name,Qua'an Pan,Level 2,,,,ADMIN-NGA-000000360,,200b1a71-b8af-4654-98b2-77835300abaa
,Primary name,Shendam,Level 2,,,,ADMIN-NGA-000000359,,8b7d9731-89a6-48f9-b81a-d0bb19f4e184
,Primary name,Bida,Level 2,,,,ADMIN-NGA-000000358,,cdc4bb08-727b-4b01-b9e7-ddf33cb03a63
,Primary name,Ardo-Kola,Level 2,,,,ADMIN-NGA-000000357,,a7215231-7f98-48d8-ad6e-076d2a848d7a
,Primary name,Yorro,Level 2,,,,ADMIN-NGA-000000356,,4fa0321c-ac96-41f5-a5c3-1d51563f1df1
,Primary name,Moro,Level 2,,,,ADMIN-NGA-000000355,,3d019864-2a8b-4145-85bc-56ff5e7ef4ed
,Primary name,Mikang,Level 2,,,,ADMIN-NGA-000000354,,2fcf786a-8585-4cd7-89d3-b42c311eba4b
,Primary name,Abuja Municipal,Level 2,,,,ADMIN-NGA-000000353,,e0d7d85f-569d-49c3-a426-eeca945cdf91
,Primary name,Akwanga,Level 2,,,,ADMIN-NGA-000000352,,9d6ac4a0-7567-43c3-86da-bfef93a0864c
,Primary name,Kokona,Level 2,,,,ADMIN-NGA-000000351,,4242db93-5168-4657-8dae-824e97e93485
,Primary name,Irepo,Level 2,,,,ADMIN-NGA-000000350,,a6f54f5d-a8c8-4490-a785-aeb525ec05c4
,Primary name,Mayo-Belwa,Level 2,,,,ADMIN-NGA-000000349,,20bc2128-155d-4853-b857-5bc41f837335
,Primary name,Irepodun,Level 2,,,,ADMIN-NGA-000000399,,f98c5a32-592c-4c31-bc7e-fcb973e8b4ef
,Primary name,Itesiwaju,Level 2,,,,ADMIN-NGA-000000398,,d432dbd8-055e-4f64-9f86-44ba8e7521eb
,Primary name,Teungo,Level 2,,,,ADMIN-NGA-000000397,,2a9e6631-5769-41e7-b210-bc0b02acb0f3
,Primary name,Koton-Karfe,Level 2,,,,ADMIN-NGA-000000396,,e077a357-35db-4df8-bfc1-8b28011d1910
,Primary name,Kabba /Bunu,Level 2,,,,ADMIN-NGA-000000395,,b7437da2-bd99-4e41-88f3-3617f19757d4
,Primary name,Yagba East,Level 2,,,,ADMIN-NGA-000000394,,78438416-dacf-472f-94be-03b45a081e97
,Primary name,Obi,Level 2,,,,ADMIN-NGA-000000393,,de49d9bd-c5bb-472a-9d2a-dcf9aa050e9e
,Primary name,Awe,Level 2,,,,ADMIN-NGA-000000392,,07745209-6042-4b7c-b47b-80cebaab9e82
,Primary name,Ilorin South,Level 2,,,,ADMIN-NGA-000000391,,77019607-4457-43d7-b100-37a016adf77b
,Primary name,Yagba West,Level 2,,,,ADMIN-NGA-000000390,,671eda84-5c8f-4949-ace5-5908919ba3db
,Primary name,Doma,Level 2,,,,ADMIN-NGA-000000389,,f641e90b-543b-4f64-89f8-3e0760c81ee9
,Primary name,Ilorin West,Level 2,,,,ADMIN-NGA-000000388,,d2147a19-897a-40a8-bc62-894dfde85df3
,Primary name,Atisbo,Level 2,,,,ADMIN-NGA-000000387,,dde88a17-0c3e-4e97-9cac-72c9eda4d09b
,Primary name,Atiba,Level 2,,,,ADMIN-NGA-000000386,,0933cc90-01dd-467b-ba3a-6be5f243f713
,Primary name,Toto,Level 2,,,,ADMIN-NGA-000000385,,a9f63dd7-7627-439c-9318-8e3a7fb1297e
,Primary name,Ori-Ire,Level 2,,,,ADMIN-NGA-000000384,,5da5a4b1-007d-4279-bb5b-cc3d4eccddfb
,Primary name,Bali,Level 2,,,,ADMIN-NGA-000000383,,64d79468-42df-4f2c-9b68-e7e725d3e45e
,Primary name,Ganye,Level 2,,,,ADMIN-NGA-000000382,,fc497239-e103-4b73-9c8c-29a0e166f1cc
,Primary name,Asa,Level 2,,,,ADMIN-NGA-000000381,,cb3f859e-b0fc-4d26-8ba5-c6d659dbc630
,Primary name,Ilorin East,Level 2,,,,ADMIN-NGA-000000380,,a97407ac-b3df-4de7-9c8d-5f915d808682
,Primary name,Lokoja,Level 2,,,,ADMIN-NGA-000000379,,412140ea-4435-48a0-96e7-7c91dad136bb
,Primary name,Ibi,Level 2,,,,ADMIN-NGA-000000378,,45e6a7b3-3dc5-4c1d-9ba1-b71d37f3c13e
,Primary name,Langtang South,Level 2,,,,ADMIN-NGA-000000377,,a075bac8-e4c7-4091-9df0-99b6a264016e
,Primary name,Nassarawa,Level 2,,,,ADMIN-NGA-000000376,,9a6aa088-e5df-475d-964c-51d94d99bab3
,Primary name,Gassol,Level 2,,,,ADMIN-NGA-000000375,,da2d4f5b-8a70-489b-8618-fa79480f8bc7
,Primary name,Bassa,Level 2,,,,ADMIN-NGA-000000425,,552662a8-ca69-418d-8554-1358d9e99765
,Primary name,Ifedayo,Level 2,,,,ADMIN-NGA-000000424,,7cea6a05-d8ab-43aa-b478-d15d7510aef5
,Primary name,Omala,Level 2,,,,ADMIN-NGA-000000423,,0e115cb6-8101-4f5b-a237-ff4655d36ddb
,Primary name,Iseyin,Level 2,,,,ADMIN-NGA-000000422,,d312f8ee-27f2-4b38-a6a4-a8f3106788e9
,Primary name,Odo-Otin,Level 2,,,,ADMIN-NGA-000000421,,ec2ec210-71d5-42cf-a546-0c8c22cc36fa
,Primary name,Gashaka,Level 2,,,,ADMIN-NGA-000000420,,1b592507-e899-44f2-af68-715dfdeb2ae6
,Primary name,Ikole,Level 2,,,,ADMIN-NGA-000000419,,72d83f56-776c-4a76-a3b7-cf974264dc81
,Primary name,Ogo Oluwa,Level 2,,,,ADMIN-NGA-000000418,,b81a6256-9026-4cb1-b0fa-e4c4280a29cb
,Primary name,Ila,Level 2,,,,ADMIN-NGA-000000417,,289e015f-0c54-4f02-bd7a-7972899609d4
,Primary name,Ijumu,Level 2,,,,ADMIN-NGA-000000416,,f685f7b4-3db3-45b3-ac4f-d0d693669631
,Primary name,Ogbomosho South,Level 2,,,,ADMIN-NGA-000000415,,9c6daf38-8a05-4e3b-bb0a-4ccc6c1557fc
,Primary name,Oyo West,Level 2,,,,ADMIN-NGA-000000414,,2b4ed7e3-2b7e-4c2a-aa9a-4bddc7149b97
,Primary name,Donga,Level 2,,,,ADMIN-NGA-000000413,,38876bf9-7b99-4aa1-9bca-c08f11246bb3
,Primary name,Guma,Level 2,,,,ADMIN-NGA-000000412,,105516ac-851a-49f2-83ba-6cf06b2d46f0
,Primary name,Ekiti,Level 2,,,,ADMIN-NGA-000000411,,4e64edde-1681-4992-ab4a-9299aced7b3b
,Primary name,Kajola,Level 2,,,,ADMIN-NGA-000000410,,c73a85ce-9696-478a-9a69-8cb717b253ce
,Primary name,Offa,Level 2,,,,ADMIN-NGA-000000409,,dcead229-4a4f-4c86-9776-87fd161c3b18
,Primary name,Iwajowa,Level 2,,,,ADMIN-NGA-000000408,,2db340ec-e9eb-4452-ab02-1510c80b19d3
,Primary name,Ogbomosho North,Level 2,,,,ADMIN-NGA-000000407,,10cb7dcf-7b09-4e6f-9ce4-8551714159f8
,Primary name,Wukari,Level 2,,,,ADMIN-NGA-000000406,,090a93f1-4fe1-4d5a-bfe5-5995c238cad2
,Primary name,Keana,Level 2,,,,ADMIN-NGA-000000405,,66ddcfec-06b5-48a3-9b76-ebcec39e7f04
,Primary name,Surulere,Level 2,,,,ADMIN-NGA-000000404,,a6dde73f-9caa-4f19-bec2-0453f40302d4
,Primary name,Oke-Ero,Level 2,,,,ADMIN-NGA-000000403,,ca0f245e-1253-4cda-b39a-fea3b87ebfb7
,Primary name,Mopa-Muro,Level 2,,,,ADMIN-NGA-000000402,,8b0a4a07-dc1b-415e-a1d1-066be023ad97
,Primary name,Oyun,Level 2,,,,ADMIN-NGA-000000401,,24418ea6-de30-4b66-ac89-b85cc974ef9a
,Primary name,Isin,Level 2,,,,ADMIN-NGA-000000400,,e49691b9-0fc3-4d3a-a0c9-bc1a1328c860
,Primary name,Dekina,Level 2,,,,ADMIN-NGA-000000450,,8c61f882-3789-413c-807a-ef2f6cf50819
,Primary name,Adavi,Level 2,,,,ADMIN-NGA-000000449,,b8015d8b-0c62-4ba6-8034-c3a2899389ee
,Primary name,Gwer West,Level 2,,,,ADMIN-NGA-000000448,,38eba2e0-9aaa-4768-8841-3edd1158b300
,Primary name,Okehi,Level 2,,,,ADMIN-NGA-000000447,,5cf9355e-82f9-4404-b351-6c0ebffcd73b
,Primary name,Markurdi,Level 2,,,,ADMIN-NGA-000000446,,03a70454-3d1c-4656-8e8e-d9eae695a066
,Primary name,Ekiti West,Level 2,,,,ADMIN-NGA-000000445,,fec48a4a-f81e-485c-8d64-f8382dcc0294
,Primary name,Afijio,Level 2,,,,ADMIN-NGA-000000444,,8571f5f9-b1ad-4a89-a204-0d5abefe8b94
,Primary name,Obokun,Level 2,,,,ADMIN-NGA-000000443,,2f215cf0-8bd3-4410-b9d0-dec46f38473d
,Primary name,Ukum,Level 2,,,,ADMIN-NGA-000000442,,e0e5e11e-00d2-4307-91ae-47cb9d6ea27d
,Primary name,Egbedore,Level 2,,,,ADMIN-NGA-000000441,,8b4d46cf-7d64-40c2-9e9a-92449068ed35
,Primary name,Logo,Level 2,,,,ADMIN-NGA-000000440,,b7afdfd7-1386-4c33-ae32-0d359708bc10
,Primary name,Ijero,Level 2,,,,ADMIN-NGA-000000439,,734c2b6f-c2c9-4faf-bde0-da1a6b76bdc8
,Primary name,Ido-Osi,Level 2,,,,ADMIN-NGA-000000438,,ca533027-ef5b-4e8d-8f16-0286e4e6acc1
,Primary name,Irepodun,Level 2,,,,ADMIN-NGA-000000437,,724563c4-b9ab-448e-b087-9fdf71778570
,Primary name,Boripe,Level 2,,,,ADMIN-NGA-000000436,,ed2e3f01-2031-4c39-82a3-479a436bda46
,Primary name,Orolu,Level 2,,,,ADMIN-NGA-000000435,,d89568cf-5f68-4e37-b5ba-60e5f061a8c8
,Primary name,Ejigbo,Level 2,,,,ADMIN-NGA-000000434,,25e1c295-111a-4be2-aa37-6908caeb1382
,Primary name,Olorunda,Level 2,,,,ADMIN-NGA-000000433,,e209cf72-6951-46a8-96cc-26b20f72dcc9
,Primary name,Ifelodun,Level 2,,,,ADMIN-NGA-000000432,,be60655f-5451-453a-8aca-163d5dc0adca
,Primary name,Oyo East,Level 2,,,,ADMIN-NGA-000000431,,8faaa833-11af-4dfb-8e24-e736d29c6cee
,Primary name,Ilejemeje,Level 2,,,,ADMIN-NGA-000000430,,5067159e-f9b5-42d8-91b5-e458d298345a
,Primary name,Boluwaduro,Level 2,,,,ADMIN-NGA-000000429,,3b52fc6a-b769-4597-9ddd-7a94b945c064
,Primary name,Agatu,Level 2,,,,ADMIN-NGA-000000428,,9a87e5c4-bd72-4179-9590-7a12e6136710
,Primary name,Oye,Level 2,,,,ADMIN-NGA-000000427,,7f02df03-5464-46fe-ad40-9c5fdad57860
,Primary name,Moba,Level 2,,,,ADMIN-NGA-000000426,,3f4e4109-53dd-42dc-897c-80cafacc1500
,Primary name,Aiyedire,Level 2,,,,ADMIN-NGA-000000476,,c88c80c2-494e-462f-a4c2-e3a34a09bc5d
,Primary name,Ilesha West,Level 2,,,,ADMIN-NGA-000000475,,9dfcd333-cb48-4e9f-99f4-6fa05aecc800
,Primary name,Gwer East,Level 2,,,,ADMIN-NGA-000000474,,d85a47ee-4bba-47d6-9a4f-29449d6748f0
,Primary name,Ado-Ekiti,Level 2,,,,ADMIN-NGA-000000473,,461a68bd-4c17-43c2-962c-5b12548137f6
,Primary name,Akoko North-East,Level 2,,,,ADMIN-NGA-000000472,,bef713a9-23f3-4947-9c45-37ab7de14fb5
,Primary name,Bukuru,Level 2,,,,ADMIN-NGA-000000471,,c0c6ff98-de5f-4330-afa6-bf70de6ec2af
,Primary name,Akinyele,Level 2,,,,ADMIN-NGA-000000470,,f3e0ca99-0305-4bb1-88a6-35439840dfd7
,Primary name,Kurmi,Level 2,,,,ADMIN-NGA-000000469,,42630e20-8bf0-4fa2-9db8-e4197a4add6f
,Primary name,Ede South,Level 2,,,,ADMIN-NGA-000000468,,d4b5cee4-93f8-428d-97f1-2abf42899c9a
,Primary name,Tarka,Level 2,,,,ADMIN-NGA-000000467,,bdea26a3-1419-4765-bf2c-8cf6f5f75a55
,Primary name,Gboyin,Level 2,,,,ADMIN-NGA-000000466,,edb91772-2a3c-48e1-bb4a-eda3e307627f
,Primary name,Atakumosa West,Level 2,,,,ADMIN-NGA-000000465,,9d45a1bf-f163-480d-bfee-1eee02002c60
,Primary name,Oriade,Level 2,,,,ADMIN-NGA-000000464,,dc10e634-27cd-49aa-b393-1156a63365a4
,Primary name,Ido,Level 2,,,,ADMIN-NGA-000000463,,e4e84fa0-a277-44f1-b9d3-5a6695087f94
,Primary name,Iwo,Level 2,,,,ADMIN-NGA-000000462,,1517d8b5-8106-4354-bc0b-93710f0ca73c
,Primary name,Ede North,Level 2,,,,ADMIN-NGA-000000461,,d810d29e-0b95-480e-bab0-8873fe7d5407
,Primary name,Ajaokuta,Level 2,,,,ADMIN-NGA-000000460,,41615377-64c9-40fb-938b-9d6867b1e738
,Primary name,Apa,Level 2,,,,ADMIN-NGA-000000459,,2023f79c-43a1-4c25-bef7-e2169b1accfd
,Primary name,Akoko North-West,Level 2,,,,ADMIN-NGA-000000458,,84a7a209-a7e9-46a0-86b5-5617f14d5426
,Primary name,Irepodun/Ifelodun,Level 2,,,,ADMIN-NGA-000000457,,450342dc-faf9-409f-810e-a3ba80798d71
,Primary name,Efon,Level 2,,,,ADMIN-NGA-000000456,,de5a5008-cfb8-4a56-91dc-6e06ffc868d1
,Primary name,Ibarapa East,Level 2,,,,ADMIN-NGA-000000455,,20b60433-90d6-41c7-a689-60f90738df4c
,Primary name,Osogbo,Level 2,,,,ADMIN-NGA-000000454,,ded0cfd4-4c5b-43ae-b927-1390832096eb
,Primary name,Ola-Oluwa,Level 2,,,,ADMIN-NGA-000000453,,c968b346-52aa-4213-90bf-d7de1b5ca5cc
,Primary name,Ibarapa North,Level 2,,,,ADMIN-NGA-000000452,,1e481930-c487-4472-8dc2-258acb0a9622
,Primary name,Ekiti East,Level 2,,,,ADMIN-NGA-000000451,,82fa538c-0424-4b04-a09d-e078da3bdb2a
,Primary name,Ife East,Level 2,,,,ADMIN-NGA-000000501,,cb66b847-03fb-4fc1-8d1a-62f8728f9c3d
,Primary name,Egbeda,Level 2,,,,ADMIN-NGA-000000500,,f5888c2a-70c8-4693-a507-2b5276e1bec5
,Primary name,Ofu,Level 2,,,,ADMIN-NGA-000000499,,5c38f874-2dce-49bd-80d1-c7592af0d148
,Primary name,Irewole,Level 2,,,,ADMIN-NGA-000000498,,3d2f1619-4ed5-4574-9c03-cd78a3fcafdd
,Primary name,Odeda,Level 2,,,,ADMIN-NGA-000000497,,b14db8d1-7ce9-44c3-a63b-f7d26483068e
,Primary name,Akoko South-West,Level 2,,,,ADMIN-NGA-000000496,,4589d72d-87cf-462e-87ff-2f9fd2d30049
,Primary name,Ogori/ Magongo,Level 2,,,,ADMIN-NGA-000000495,,cdc75750-8497-4745-8eb9-afd61fc57024
,Primary name,Ibarapa Central,Level 2,,,,ADMIN-NGA-000000494,,417b05b9-b16b-493a-b574-e8218e34fe20
,Primary name,Ife Central,Level 2,,,,ADMIN-NGA-000000493,,5d40992c-bb6d-4ad5-bc25-e3529399a918
,Primary name,Akoko South-East,Level 2,,,,ADMIN-NGA-000000492,,bfee7080-9ea5-4781-a27b-6c629da6ef6a
,Primary name,Emure,Level 2,,,,ADMIN-NGA-000000491,,ea3e7c4d-120f-4e85-bb7b-96051c2a77d3
,Primary name,Okene,Level 2,,,,ADMIN-NGA-000000490,,77e16627-68a3-4dcc-9392-1743ab5e252f
,Primary name,Ikere,Level 2,,,,ADMIN-NGA-000000489,,c845d020-a1b8-445c-a0e8-3b7b51445f30
,Primary name,Atakumosa East,Level 2,,,,ADMIN-NGA-000000488,,2abdca9e-0f4e-4923-a557-4818e5a10a59
,Primary name,Akoko-Edo,Level 2,,,,ADMIN-NGA-000000487,,77fec723-6243-49e7-b1aa-ca142a111496
,Primary name,Gboko,Level 2,,,,ADMIN-NGA-000000486,,2877c719-e0b5-400e-86e8-52b399184ae1
,Primary name,Ife North,Level 2,,,,ADMIN-NGA-000000485,,40c8090f-4299-4c13-a18b-6a6de813289b
,Primary name,Katsina- Ala,Level 2,,,,ADMIN-NGA-000000484,,2cd3d9bc-fdef-4e1c-832a-f5ca8288f2c9
,Primary name,Lagelu,Level 2,,,,ADMIN-NGA-000000483,,5b1921bc-3551-4da1-b8aa-9dedfb8be388
,Primary name,Oturkpo,Level 2,,,,ADMIN-NGA-000000482,,08f8048a-1cfd-4113-8a44-383b8602925f
,Primary name,Aiyedaade,Level 2,,,,ADMIN-NGA-000000481,,49ea1442-9abe-48dc-bc72-aa2dbe061252
,Primary name,Ekiti South-West,Level 2,,,,ADMIN-NGA-000000480,,49997b19-47ce-4a72-8042-61464d82db7b
,Primary name,Takum,Level 2,,,,ADMIN-NGA-000000479,,f9d95348-47e5-41ac-8f49-2c30f4ab6ca3
,Primary name,Ankpa,Level 2,,,,ADMIN-NGA-000000478,,8ffb409f-4fca-4ecb-957f-83262f47f02f
,Primary name,Ilesha East,Level 2,,,,ADMIN-NGA-000000477,,0021ea1e-792b-46e1-8a20-04bb7b7ccccd
,Primary name,Igalamela-Odolu,Level 2,,,,ADMIN-NGA-000000526,,ec5f7df2-8ebe-4cb9-b28f-1c434db3ccbd
,Primary name,Kwande,Level 2,,,,ADMIN-NGA-000000525,,0e1ff3c1-319a-45fb-ad9e-9258ac737e21
,Primary name,Ussa,Level 2,,,,ADMIN-NGA-000000524,,1b714d30-7fa7-44ae-9d3d-132c738e7314
,Primary name,Olamaboro,Level 2,,,,ADMIN-NGA-000000523,,70a4cc3e-c34b-4764-b47a-d7b45d7752f2
,Primary name,Owo,Level 2,,,,ADMIN-NGA-000000522,,db2232d5-2bd8-4ce7-9150-fd2e9c886041
,Primary name,Isokan,Level 2,,,,ADMIN-NGA-000000521,,6a7ae1c4-72ff-4757-8022-b7e96d5aff2a
,Primary name,Oluyole,Level 2,,,,ADMIN-NGA-000000520,,ba035668-5060-490e-9f59-3e57f245fdee
,Primary name,Ohimini,Level 2,,,,ADMIN-NGA-000000519,,8eae123b-5746-49e9-ba18-1190e0d288ab
,Primary name,Akure South,Level 2,,,,ADMIN-NGA-000000518,,a4e235a9-29c7-4030-a7e0-52f5af48551c
,Primary name,Ibadan South-East,Level 2,,,,ADMIN-NGA-000000517,,90e308cc-cf4a-4cce-b9c7-9cd0136b7b0a
,Primary name,Konshisha,Level 2,,,,ADMIN-NGA-000000516,,57e7a79f-353a-4816-818e-26de8277e827
,Primary name,Ona Ara,Level 2,,,,ADMIN-NGA-000000515,,2c6201e8-540b-4907-926a-96496e3862be
,Primary name,Etsako East,Level 2,,,,ADMIN-NGA-000000514,,6af2432e-6f57-4cb5-a9f8-f245f7db8036
,Primary name,Ibadan South-West,Level 2,,,,ADMIN-NGA-000000513,,7be5c2ce-5d64-47de-876b-5b5a66e66ec9
,Primary name,Sardauna,Level 2,,,,ADMIN-NGA-000000512,,1aee24d1-d5c2-4264-878f-0d7d8a112a22
,Primary name,Ife South,Level 2,,,,ADMIN-NGA-000000511,,4899e1bc-32d6-400d-805a-1b6814084049
,Primary name,Ile-Oluji/Okeigbo,Level 2,,,,ADMIN-NGA-000000510,,2db2c2f9-a5bd-42c2-ba8f-a0db7702a25b
,Primary name,Ose,Level 2,,,,ADMIN-NGA-000000509,,1f324315-988d-4b96-a441-072cdace4330
,Primary name,Ibadan North-East,Level 2,,,,ADMIN-NGA-000000508,,eab85fe7-d3fd-41d2-baa8-7c7841c61e89
,Primary name,Abeokuta North,Level 2,,,,ADMIN-NGA-000000507,,501b12fa-0012-4a33-b1bd-9a9dbac2be07
,Primary name,Akure North,Level 2,,,,ADMIN-NGA-000000506,,e1eeba69-6ac5-412c-a076-ce98f6de1e45
,Primary name,Ifedore,Level 2,,,,ADMIN-NGA-000000505,,29f1ed11-2061-4a22-9670-2ef8bba9c8e7
,Primary name,Ibadan North-West,Level 2,,,,ADMIN-NGA-000000504,,594d371d-45c8-4676-bda4-a88eaa59ef29
,Primary name,Egbado /Yewa North,Level 2,,,,ADMIN-NGA-000000503,,f61e6c45-3a53-4523-a1f9-75d3d2fedd0d
,Primary name,Ibadan North,Level 2,,,,ADMIN-NGA-000000502,,00675688-f399-4132-9a50-47dd30808556
,Primary name,Ado,Level 2,,,,ADMIN-NGA-000000552,,d2ab46b3-ed95-4cb4-837f-0660e499f6e9
,Primary name,Vandeikya,Level 2,,,,ADMIN-NGA-000000551,,81599928-b741-44c1-88da-8995e486844d
,Primary name,Oju,Level 2,,,,ADMIN-NGA-000000550,,0a82dbf0-a573-48e5-b580-bc031cd348e8
,Primary name,Ikenne,Level 2,,,,ADMIN-NGA-000000549,,e3790b5a-40ac-41c4-aac3-902de3f63c0f
,Primary name,Nsukka,Level 2,,,,ADMIN-NGA-000000548,,8aa4339a-9410-47c8-82c3-70dd91ecf0a8
,Primary name,Ibaji,Level 2,,,,ADMIN-NGA-000000547,,a1a3a81d-ccbc-4a2e-b63d-47e4e1fac37e
,Primary name,Igbo-eze South,Level 2,,,,ADMIN-NGA-000000546,,50e29c07-5ec0-4ed7-8fc9-c570d0e525b5
,Primary name,Owan West,Level 2,,,,ADMIN-NGA-000000545,,f5f67a6d-c261-49c5-8b46-b7501c5c718b
,Primary name,Remo-North,Level 2,,,,ADMIN-NGA-000000544,,bfe8780a-3695-4905-8dc2-40cedc349ef5
,Primary name,Obi,Level 2,,,,ADMIN-NGA-000000543,,9ea7ca6d-ed7d-4cc0-a9ba-d23ea6ac7d64
,Primary name,Ijebu East,Level 2,,,,ADMIN-NGA-000000542,,780e7817-a8e4-4334-8fea-9a68ba03698c
,Primary name,Idah,Level 2,,,,ADMIN-NGA-000000541,,e3016870-0e10-442b-8f81-d467700cf214
,Primary name,Ewekoro,Level 2,,,,ADMIN-NGA-000000540,,902ae881-1851-4a96-a58b-979cdd8d813d
,Primary name,Igbo-eze North,Level 2,,,,ADMIN-NGA-000000539,,6b275d4a-f728-4722-bde3-c59b94aa67b3
,Primary name,Ogbadigbo,Level 2,,,,ADMIN-NGA-000000538,,da6e194b-528f-455a-9429-5e06e8b45419
,Primary name,Ijebu North,Level 2,,,,ADMIN-NGA-000000537,,6e1f3f20-3b5c-4539-a866-9d95907db90b
,Primary name,Etsako Central,Level 2,,,,ADMIN-NGA-000000536,,cf5bd348-8493-4e09-a6fd-367637b4383d
,Primary name,Ondo West,Level 2,,,,ADMIN-NGA-000000535,,938a518c-9f65-4d3f-9aaa-a8ef7f13fae2
,Primary name,Obafemi-Owode,Level 2,,,,ADMIN-NGA-000000534,,d2b847d6-677a-4e66-b34d-81d864893059
,Primary name,Okpokwu,Level 2,,,,ADMIN-NGA-000000533,,7d56717d-f12f-4c22-b5b8-c7962d77622e
,Primary name,Etsako West,Level 2,,,,ADMIN-NGA-000000532,,5c549bc9-1b0d-46ef-96db-728a1d293b62
,Primary name,Ondo East,Level 2,,,,ADMIN-NGA-000000531,,7fb49123-6dea-48e2-8f7f-d7de5ce772eb
,Primary name,Ushongo,Level 2,,,,ADMIN-NGA-000000530,,275c69e2-6830-4cb9-9dad-541ae14178a4
,Primary name,Abeokuta South,Level 2,,,,ADMIN-NGA-000000529,,a4b2ec99-cfb0-48b9-b1f8-567ed3e596c0
,Primary name,Owan East,Level 2,,,,ADMIN-NGA-000000528,,cf5e76e7-f5d2-45de-a9e7-4fd827ad3398
,Primary name,Idanre,Level 2,,,,ADMIN-NGA-000000527,,52dc2cb3-30ac-4fb6-897f-97ab6ec590b4
,Primary name,Ebonyi,Level 2,,,,ADMIN-NGA-000000577,,77e58dd2-091c-48da-bfa6-9835cc698835
,Primary name,Igbo-Etiti,Level 2,,,,ADMIN-NGA-000000576,,416775a6-904b-4666-ac22-ebdc69dc3df0
,Primary name,Ado Odo/Ota,Level 2,,,,ADMIN-NGA-000000575,,25291a31-f921-4646-8b95-741fc4be0a9e
,Primary name,Anambra West,Level 2,,,,ADMIN-NGA-000000574,,cdc84fcf-f324-4dac-afe5-30df1c18fd95
,Primary name,Esan South-East,Level 2,,,,ADMIN-NGA-000000573,,abb3c5e0-a160-45ac-9e75-aa22a54b0543
,Primary name,Uhunmwonde,Level 2,,,,ADMIN-NGA-000000572,,3b27b17b-f991-4b71-ab51-6506e63b06a8
,Primary name,Izzi,Level 2,,,,ADMIN-NGA-000000571,,e1c7f0db-dd45-48fb-9f48-d5a1bc825c12
,Primary name,Bekwarra,Level 2,,,,ADMIN-NGA-000000570,,9264b65d-d754-477c-b018-bae04800061a
,Primary name,Esan Central,Level 2,,,,ADMIN-NGA-000000569,,e796a42a-a031-4f5c-80f5-288b4da974ab
,Primary name,Esan West,Level 2,,,,ADMIN-NGA-000000568,,875ea3aa-071d-436d-8cc5-f99a404d3c64
,Primary name,Ipokia,Level 2,,,,ADMIN-NGA-000000567,,e726db38-3383-4826-963b-26d190a8b6cd
,Primary name,Ovia North-East,Level 2,,,,ADMIN-NGA-000000566,,10480e85-82ed-493a-ba82-99211fee38f3
,Primary name,Ovia South-West,Level 2,,,,ADMIN-NGA-000000565,,a7707072-091a-43a7-b8f7-6dc8d3cd8076
,Primary name,Isi-Uzo,Level 2,,,,ADMIN-NGA-000000564,,9ad4e6ba-b169-4ac6-a2df-0399bd761f1d
,Primary name,Ifo,Level 2,,,,ADMIN-NGA-000000563,,690aadc8-a5f8-4271-863a-199960bf6859
,Primary name,Ijebu-Ode,Level 2,,,,ADMIN-NGA-000000562,,c3c3295a-cf69-49c5-b39e-81709af8f575
,Primary name,Yala,Level 2,,,,ADMIN-NGA-000000561,,09262b24-29a1-4145-8060-0b675a9d5b06
,Primary name,Esan North-East,Level 2,,,,ADMIN-NGA-000000560,,84b73fb7-aea1-4d1b-83c7-f6ce0a6a3b1b
,Primary name,Uzo-Uwani,Level 2,,,,ADMIN-NGA-000000559,,3f7ab5ca-ea68-4bd8-9d12-797a09c8ea20
,Primary name,Odogbolu,Level 2,,,,ADMIN-NGA-000000558,,5ff42f92-c7f8-41e4-9426-0cf69901a8a9
,Primary name,Ijebu North-East,Level 2,,,,ADMIN-NGA-000000557,,6c87a5db-fa7f-4dee-9d95-0394a12f03b7
,Primary name,Udenu,Level 2,,,,ADMIN-NGA-000000556,,a201a2d7-7de0-406a-8fe1-59e2adb3a75e
,Primary name,Shagamu,Level 2,,,,ADMIN-NGA-000000555,,eedce647-c3e5-4bc3-aad4-41f22150868b
,Primary name,Odigbo,Level 2,,,,ADMIN-NGA-000000554,,5f0d694a-828d-47d9-8bba-7be293da1c15
